@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:31:49 EDT 2026, Sampling Rate:5ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
-1.1228058,5.549984,8.0484085,8.4911995,-7.3566,-18.178,209.81125,-35.62579,-6.719983,0.6588451,0.26253214,0.05275957
-1.358036,5.71466,7.748385,8.783999,-7.4298,-18.0804,209.69775,-36.0152,-6.819315,0.68144447,0.22114721,0.10673488
-1.5389479,5.81993,7.591116,8.783999,-7.4298,-18.0804,209.71582,-36.41837,-6.8803563,0.709906,0.16976991,0.16514012
-1.7257705,5.8954225,7.447015,8.7108,-7.0394,-19.044199,209.57924,-36.84008,-6.899614,0.71801645,0.14600478,0.23873372
-1.8026094,6.0440874,7.2129817,8.7108,-7.0394,-19.044199,209.5597,-37.268932,-6.8838696,0.7087069,0.155281,0.3220865
-1.7910873,6.3355064,7.2696943,9.2964,-7.1858,-18.848999,209.35585,-37.69771,-6.845287,0.6778639,0.15051799,0.39101702
-1.5672295,6.655357,7.3067293,9.3208,-6.8441997,-19.1418,209.2759,-38.11851,-6.783267,0.65786254,0.11203082,0.41023564
-1.258976,6.8190603,7.3295493,9.0402,-6.4294,-19.52,209.056,-38.522045,-6.6885223,0.64182484,0.042117726,0.36936694
-1.2107179,6.903082,7.2100635,9.2842,-7.6127996,-20.2276,208.9667,-39.08952,-6.520183,0.58834916,-0.029177641,0.27030954
-1.3776386,6.867543,7.018677,9.1133995,-6.9296,-20.410599,209.02682,-39.42693,-6.4143553,0.4652768,-0.08440199,0.18352602
-1.5337106,6.826243,7.000571,9.5282,-6.8441997,-20.8864,208.97612,-39.7087,-6.3204284,0.31997147,-0.093811445,0.13269831
-1.7810616,6.7384057,7.316157,9.6258,-6.71,-21.6672,209.10591,-39.8912,-6.2412367,0.10733442,0.0023482007,0.08658365
-2.0859482,6.5607862,7.7401547,9.3208,-6.9052,-21.7648,209.03136,-39.982014,-6.2154374,-0.050094947,0.2073078,0.079872124
-2.621202,6.579117,8.0336685,8.9548,-6.1366,-22.143,209.02943,-39.945045,-6.3215547,-0.19731547,0.6357795,0.13449694
-2.8735657,6.6017866,7.911789,10.1504,-6.344,-23.5094,208.72559,-39.86165,-6.5628166,-0.3056491,0.8794261,0.20860681
-2.9183073,6.6171246,7.9925933,10.5408,-6.588,-23.607,208.23161,-39.64618,-7.046472,-0.46117994,1.0264634,0.29917073
-2.8046577,6.548366,7.990274,10.5774,-5.8072,-23.789999,207.88414,-39.443577,-7.3905597,-0.54434955,1.0076612,0.3541786
-2.6039937,6.3587003,8.494253,10.4798,-5.7339997,-24.0828,207.1119,-39.05962,-7.824229,-0.6364623,0.82018816,0.42380857
-2.4775498,6.1902833,9.032201,11.163,-6.1122,-24.961199,206.81093,-38.753815,-8.001879,-0.66452414,0.55096114,0.4578658
-2.4860044,5.844845,9.900099,10.98,-5.7339997,-26.1202,206.41023,-38.272995,-8.0772085,-0.59486085,0.2064085,0.4591648
-2.5724201,5.3758807,10.521619,11.4802,-5.6974,-25.925,206.13531,-37.97286,-8.003887,-0.5033976,0.022715926,0.45706642
-2.5965118,5.054609,10.77084,11.0044,-5.3192,-26.6936,206.0881,-37.716595,-7.8538675,-0.38495502,-0.0744263,0.46934035
-2.730213,4.5050645,10.983624,11.2972,-5.4778,-26.5106,205.80182,-37.451332,-7.557093,-0.20524272,-0.05425842,0.527629
-2.7481694,4.404583,10.878654,11.4924,-5.5388,-27.767199,205.74629,-37.360184,-7.354446,-0.13244851,-0.013739471,0.56588304
-2.6908584,4.3304377,10.534188,11.7852,-5.8072,-28.072199,205.48125,-37.3238,-7.1558857,-0.06276856,0.019251915,0.6296009
-2.3849242,4.3588686,10.242021,11.9072,-5.4778,-28.6456,205.21022,-37.315723,-6.8422713,-0.057422664,0.014422282,0.65974444
-2.1321862,4.3825116,10.072331,11.370399,-6.4172,-29.157999,204.9066,-37.309,-6.625578,-0.08774942,0.019851455,0.651201
-1.9327193,4.445359,9.988086,11.565599,-6.5025997,-30.8172,204.77896,-37.282127,-6.4135547,-0.12362193,0.030976264,0.6337144
-1.6486323,4.506187,9.942821,11.858399,-6.6368,-30.2316,204.52069,-37.183933,-6.127734,-0.21350306,0.04593147,0.5597877
-1.2506711,4.169951,9.893664,11.834,-7.3444,-31.805399,204.13367,-37.02324,-5.877937,-0.24865945,0.00836026,0.46710873
-1.1145009,3.9508069,9.838223,11.4436,-7.259,-31.610199,204.10335,-36.88841,-5.724206,-0.26351473,-0.0046630935,0.42011142
-1.0265139,3.776853,9.8276,11.8462,-6.9905996,-31.7932,203.92247,-36.721058,-5.588611,-0.27905282,0.018485835,0.37326396
-0.98094934,3.5620484,9.745,11.6144,-8.0154,-32.5008,203.92761,-36.526573,-5.4865785,-0.27297416,0.12820175,0.34776685
-0.9309704,3.379341,9.518971,12.139,-7.4175997,-33.367,203.73776,-36.21093,-5.4361134,-0.23616903,0.24987519,0.33769122
-0.96104753,3.2487822,9.253889,11.9194,-7.8812,-33.4768,203.77971,-35.0853,-5.467743,-0.173134,0.3801087,0.34165487
-0.96433955,3.1577275,8.706888,12.4196,-7.8812,-33.8672,203.77621,-32.51864,-5.6811357,-0.022416156,0.54758036,0.360607
-1.0057892,3.1690252,8.2454815,11.9072,-8.3326,-33.5866,203.43877,-32.489475,-5.8388357,0.062468797,0.5998237,0.36720195
-1.1376947,3.2333694,7.5214596,12.5904,-8.7962,-34.5626,203.2708,-32.577267,-6.0177584,0.15767917,0.6358794,0.38926837
-1.2312931,3.3014545,6.7667623,12.7612,-9.2842,-33.9892,202.88336,-32.717342,-6.19819,0.22113055,0.61414605,0.42763898
-1.3222727,3.4365025,6.11105,12.773399,-9.1378,-34.3796,202.69554,-32.88908,-6.342692,0.24411294,0.52946097,0.47113895
-1.3850456,3.5492544,5.7554364,13.054,-9.4794,-34.3918,202.50082,-32.97911,-6.394288,0.23858385,0.44046247,0.50199866
-1.4924855,4.045303,5.5870943,13.4566,-9.406199,-35.062798,202.50082,-32.97911,-6.394288,0.18380915,0.2826001,0.53968644
-1.3100772,4.2632504,5.6373725,12.9198,-10.4432,-35.7704,201.65625,-33.432816,-6.366518,0.13496324,0.17123544,0.5357561
-1.299453,4.3206363,5.62181,13.6152,-10.418799,-35.9656,201.55968,-33.54234,-6.2801332,0.104419984,0.14953542,0.5177199
-1.3965678,4.4431896,5.6026564,13.6152,-10.418799,-35.9656,201.26793,-33.62517,-6.192238,0.04896248,0.15243319,0.5042636
-1.4830583,4.5502553,5.6135054,13.493199,-11.2484,-36.2706,201.34077,-33.653698,-6.147891,-0.021483537,0.16144295,0.5096428
-1.4715363,4.595745,5.6493435,13.297999,-10.919,-36.661,200.90102,-33.68221,-6.024463,-0.089581355,0.14990179,0.5160379
-1.5592239,4.684929,5.672163,13.590799,-11.3582,-36.770798,200.83206,-33.650883,-5.927141,-0.17454958,0.09501053,0.5192854
-1.6906805,4.8110733,5.816264,13.5664,-11.8096,-36.8684,200.5564,-33.580555,-5.8081775,-0.2420645,0.021949846,0.5299772
-1.7021278,4.923676,6.245799,13.5664,-11.8706,-37.941998,200.52402,-33.468525,-5.648587,-0.29740542,-0.064117536,0.5565568
-1.4162451,4.8789344,6.7633204,13.7738,-11.8706,-38.1372,200.27951,-33.324394,-5.4442096,-0.31798965,-0.13291481,0.5773243
-1.0718541,4.7842884,7.3162313,13.481,-11.7364,-38.6252,200.2744,-33.16758,-5.2011437,-0.29973698,-0.15070118,0.5855846
-0.9151088,4.829404,7.5982985,13.4566,-12.285399,-38.8326,200.15016,-32.95455,-4.8259063,-0.24746037,-0.11434571,0.5969259
-0.5490952,4.994155,8.326285,13.3468,-12.4928,-39.3206,199.76224,-32.803074,-4.471332,-0.15050134,-0.09780838,0.609916
0.088660285,5.157933,9.320777,12.8466,-12.7123995,-39.8208,199.73729,-32.762074,-4.241549,0.04374981,-0.05407523,0.5341407
0.35755906,5.199757,9.423503,12.8466,-12.7123995,-39.8208,199.50288,-32.81458,-4.057307,0.2403658,-0.0027145864,0.41499865
0.2164508,5.3288198,8.977509,12.2244,-13.2858,-39.9306,199.54785,-32.97074,-3.9294038,0.38092476,0.030076953,0.29768854
-0.15337855,5.6343794,8.310574,12.7978,-13.8958,-40.2356,199.57974,-33.32191,-3.822157,0.42260948,0.034140505,0.20747435
-0.5256021,5.863774,7.727211,13.7006,-13.8104,-41.1018,199.48288,-33.56255,-3.7703235,0.34485242,-0.04439931,0.14358997
-0.81402856,5.99134,7.5665,13.176,-14.4204,-40.443,199.68292,-33.760822,-3.6977036,0.2576692,-0.13373086,0.11029881
-1.203236,6.0242605,7.5722613,13.163799,-14.6644,-41.6142,199.68736,-33.90941,-3.598085,0.12820175,-0.26111656,0.09984016
-1.4687679,5.906346,7.7575874,13.2492,-15.0426,-42.0168,199.70468,-33.96638,-3.5456498,-0.004929556,-0.36345482,0.12826838
-1.5289222,5.816638,7.9029603,12.9442,-15.2012,-41.4312,200.00554,-34.015,-3.4161668,-0.09669257,-0.40249157,0.17120214
-1.0301801,5.568689,8.497171,12.8466,-15.1036,-42.7976,200.31982,-33.905758,-3.0603497,-0.26090008,-0.46402776,0.27652144
-0.4961235,5.559561,8.995464,12.4318,-15.5672,-42.9074,200.33504,-33.661934,-2.5964146,-0.33937326,-0.45162058,0.31354305
0.3127426,5.534422,9.87481,11.9316,-15.8112,-43.5906,200.58371,-33.464474,-2.2921908,-0.32376856,-0.33211216,0.27760395
0.7229741,5.583129,10.282199,12.0292,-15.7258,-43.7858,200.55693,-33.276226,-2.0373952,-0.23750134,-0.18162748,0.2226294
0.8416367,5.6672997,10.330906,11.8218,-16.0064,-43.8834,200.77501,-33.131096,-1.860822,-0.1490358,-0.056107007,0.17051934
0.6619968,5.9002857,10.068216,11.6022,-16.3968,-44.1884,200.71158,-33.051563,-1.783617,-0.035689317,0.057739086,0.09764184
-0.06441899,6.3777046,9.4557495,11.6144,-16.323599,-44.5788,200.88922,-33.050312,-1.7900289,0.07619161,0.09685911,0.04090199
-0.526874,6.5563717,8.642395,11.1874,-16.9336,-44.005398,201.1182,-33.104755,-1.8110901,0.1030044,-0.001582121,0.03459016
-0.8327333,6.3643866,7.854104,10.5774,-17.1166,-45.079,201.13246,-33.150955,-1.7584721,-0.029260911,-0.36347148,0.018818913
-0.98581254,6.002114,7.984962,10.845799,-17.994999,-45.201,201.60449,-33.123306,-1.4671627,-0.35574406,-0.7327552,0.041851263
-0.88952076,5.7178774,8.654291,10.7604,-17.7144,-44.7984,201.81015,-32.908405,-1.1067989,-0.59720904,-0.8311131,0.10038974
-0.65870476,5.4283285,9.379808,10.3456,-17.8242,-45.0058,202.29607,-32.55412,-0.6755277,-0.7546883,-0.8278656,0.1560804
-0.1699135,4.928988,10.617087,9.5404,-18.117,-44.6154,202.45116,-32.09121,-0.23782574,-0.8813913,-0.724245,0.22969066
0.38621467,4.4323406,11.770195,8.845,-18.0194,-45.493797,202.81613,-31.583029,0.15150571,-0.8593748,-0.48779288,0.2759552
0.895207,4.0244284,12.372037,8.979199,-17.4338,-46.36,202.81708,-31.33678,0.30583382,-0.71350324,-0.20834035,0.2949573
1.2087725,3.7869537,12.393585,8.4424,-18.178,-46.567398,202.978,-30.730398,0.5844314,-0.4561338,0.045232005,0.3154916
1.4820108,4.0404396,11.805584,8.0764,-17.5924,-46.9456,203.00293,-30.390678,0.67714614,-0.114445634,0.12776875,0.33902353
1.7091607,4.2795606,11.159748,8.552199,-18.1292,-47.2506,202.80408,-30.3257,0.72348434,0.09048066,0.018269334,0.31231067
1.8854338,4.5410523,10.4358015,7.9421997,-18.226799,-47.0554,202.91914,-30.436697,0.8934227,0.27838668,-0.23138936,0.19135337
1.9064579,4.495039,9.756521,7.8202,-18.9344,-46.787,202.9319,-30.60859,1.0873721,0.36908385,-0.4254573,0.024148162
1.7285388,4.262053,9.151088,7.686,-19.6908,-47.579998,203.35394,-30.80874,1.3198241,0.36290523,-0.46161294,-0.13441366
1.5806968,4.1368814,8.831162,6.3684,-20.1544,-46.811398,203.54048,-30.783623,1.858911,0.32125384,-0.4161311,-0.22192994
1.3140427,4.0181437,8.21271,6.1243997,-21.3622,-47.518997,204.06018,-30.243967,2.9864159,0.19976358,-0.24835968,-0.35855857
1.1165959,3.9047184,7.807342,6.1243997,-21.3622,-47.518997,204.30548,-30.373919,3.0300484,0.09301206,-0.13441366,-0.43633232
0.7224504,3.7865796,7.156568,6.4904,-21.96,-47.4458,205.00896,-30.421616,2.9003904,-0.12317228,0.035822548,-0.5334745
0.530615,3.705551,6.9698954,6.527,-21.2402,-47.2262,205.70909,-30.240572,2.5937967,-0.39068395,0.17255111,-0.58546805
